X,Y,Location,Road,Area,City,District,Province,UID
73.0944,31.4516,North East corner of Cresent Mills,,,Faisalabad City,District Faisalabad,Punjab,{CCF34026-F12B-4CCA-B7FD-6645FC269640}
73.0945,30.6572,Janazagah Chowk,,,Sahiwal City,District Sahiwal,Punjab,{D56073D8-E1A1-455C-A70A-F468DC0814D9}
73.0946,31.4594,MC Primary School Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{8D417119-364C-4276-B168-4FDC96AE6113}
73.094617,30.646783,Arifwala Road,Multan Road,,District Sahiwal,Punjab,,{EC604A4D-0951-437F-883E-EED9713ADF73}
73.0947,30.6372,Chak 134-9L,,,Tehsil Sahiwal,District Sahiwal,Punjab,{C5D2BE47-9E1C-40F8-BFAA-754973BCA1E8}
73.0948,29.8445,Nursar,,,Tehsil Bahawalnagar,District Bahahwalnagar,Punjab,{1DE535C0-706F-46EC-9519-C84C2B9E9591}
73.0948,31.3952,Sakhi Sarwar Medical Store Peoples Colony No.2,,,Faisalabad City,District Faisalabad,Punjab,{08BFEAB4-87DB-424F-B83C-6FD49349C931}
73.0948,33.7289,Parliment House,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{55654216-42C6-412A-981F-0BB13BF1AEB0}
73.0949,30.6295,Arifwala Road By-Pass Chowk,,,,,Punjab,{3B7D4282-0B20-4A42-975B-890084CD5FA5}
73.0949,31.4424,Siddiq Motor Workshop  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{E1868665-DC88-4A48-BF9F-165E39737866}
73.0951,31.4428,Haq Bahu Chowk  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{B7963EC9-1B98-4594-B310-353C083AA0E5}
73.0952,33.6608,Sohan,,,,District Islamabad,Punjab,{72F57D91-68BD-4F3D-B0D3-D0711EFE6541}
73.0953,31.3892,Mudassar Harun Caltex Filling Station Warispura Road,,,Faisalabad City,District Faisalabad,Punjab,{88D3ABA1-F119-425B-9B18-2ABBB502ECBC}
73.0953,33.2752,Darkala,,,Tehsil Gujar Khan,District Rawalpindi,Punjab,{7AF76C51-755C-4CFD-B2D6-C6A59357B9EB}
73.0954,30.6544,Canal Bridge,Tufail Shaheed Road,,Sahiwal City,District Sahiwal,Punjab,{3388E794-261C-4512-8415-875E88ACD122}
73.0955,30.674,Forest Office,,,Sahiwal City,District Sahiwal,Punjab,{BA4EE889-DCDA-4F2C-835B-1F6057CFA368}
73.0955,31.4587,Nasir Clinic Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{E863D220-CD31-4371-90D8-93AE47688008}
73.0956,31.4444,Rachna Super Store  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{CB532E73-08E0-4FB7-B407-DE930627163D}
73.09565,30.647033,City CNG,Multan Road,,District Sahiwal,Punjab,,{A5B57CB4-1960-4066-A56A-D4B83B4F98FF}
73.0957,30.6647,DCO Office,,,Sahiwal City,District Sahiwal,Punjab,{AA6A8A27-5C7C-4A34-A074-48DD96A32E23}
73.0957,30.6648,Hundai Sahiwal Motors,,,Sahiwal City,District Sahiwal,Punjab,{5AAE24CA-A917-472F-B971-3B10A76DB41E}
73.0957,31.395,Fawarah Chowk,,,Faisalabad City,District Faisalabad,Punjab,{6D553393-C9C5-4E0D-8365-8DC0BE5C3A84}
73.0957,31.4183,Station Chowk,,,Faisalabad City,District Faisalabad,Punjab,{11E737A4-6EAE-4754-A562-758DAC1AF9B0}
73.0957,31.4444,Pak Sweet Bakers  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{BCD35E41-B624-4891-94F5-2034E29CD3F5}
73.0957,31.4454,Rehman Clinic Laboratory  Millat Road,,,Faisalabad City,District Faisalabad,Punjab,{7F8E0A13-0035-4EF2-B70C-505BF388AE1A}
73.0958,31.3898,Raja Chowk,,,Faisalabad City,District Faisalabad,Punjab,{B0FB0D32-D23E-468E-A3AA-CC9B053BBEAC}
73.0958,31.41,MCB Satiana Road,,,Faisalabad City,District Faisalabad,Punjab,{AE8E549E-0F19-4525-86FD-4B9B99096D5E}
73.0958,31.4503,Rehman Grammer Schoool Gulistan Colony No.2,,,Faisalabad City,District Faisalabad,Punjab,{3EC90FE4-B136-4A4C-9F3E-79C764D5C884}
73.0958,33.6026,Federeal Govt Girls School,,,Rawalpindi City,District Rawalpindi,Punjab,{28CA155E-E7C5-4CBD-A917-3C00EB82153D}
73.0958,33.7308,Parliament House,,,Islamamabad City,Disttirct Islamamabad,Punjab,{C1F20B75-BEB6-4606-B522-5E8700862258}
73.095827,31.797333,Deewa Mala,,,,Jhang,Punjab,{5BE25D4A-2C00-4120-BAAE-B919720880F2}
73.0959,30.6642,DPO Office,,,Sahiwal City,District Sahiwal,Punjab,{23A48D96-5931-45DF-8106-78076A0CBF3F}
73.096,30.6529,Railway line Bridge,Tufail Shaheed Road,,Sahiwal City,District Sahiwal,Punjab,{581648A5-4AD6-4002-A12A-A6078CEFEEDE}
73.096,33.7285,Parliment House Gate,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{4354527C-EE6C-4FFA-B344-110B9BD6A650}
73.0961,30.6661,District Nazim Office,,,Sahiwal City,,Punjab,{484D6272-8407-4CE5-BA23-729EA7254DF4}
73.0961,31.4305,Madina Baker Shadman Road Hijveri Town,,,Faisalabad City,District Faisalabad,Punjab,{BB04806A-922C-46BD-BCA0-872F9167C769}
73.0961,33.6085,Officer's Mess,,,Rawalpindi City,District Rawalpindi,Punjab,{A9F71125-CD9C-44C8-8444-F1371D0D766B}
73.0962,31.2524,Manpur,,,Faisalabad,Faisalabad,Punjab,{E880940B-8FED-4B49-8686-3874D5212E6C}
73.0963,30.6518,Diesel Depu,,,Sahiwal City,District Sahiwal,Punjab,{AA1A101A-9E8D-420A-9F86-B069D7A43924}
73.0964,31.4122,Gohar Motorworkshop  East Canal Road,,,Faisalabad City,District Faisalabad,Punjab,{BFAF5D9F-4807-416E-B123-3AB4CBBFB956}
73.0964,31.4462,British Car Driving Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{A5CC74C1-73A8-4AB3-84F3-BAA7B5B536F2}
73.0965,30.6628,Saudi Pak Tower,,,Sahiwal City,District Sahiwal,Punjab,{03937C32-5431-4FF9-8072-FA19EBAF0F0F}
73.0965,31.2247,Jagatpur,,,Faisalabad,Faisalabad,Punjab,{D3FFA0B0-F7F1-442C-ABD0-E7672445D697}
73.0966,30.6522,PSO Oil Depu,,,Sahiwal City,,Punjab,{19415539-D5EA-4DC2-ADA7-5E8E5B08421C}
73.0966,30.6612,Football Ground,,,Sahiwal City,,Punjab,{DBDB7625-2A43-4C63-B403-7F6EFEC49585}
73.0966,31.4094,Sabir Dawakhana Satiana Road,,,Faisalabad City,District Faisalabad,Punjab,{43AC6E1D-0EBD-47C5-BF89-AEDBF1BC2CC6}
73.0966,33.6067,The Riggers,,,Rawalpindi City,District Rawalpindi,Punjab,{FE7FE8CA-84DB-4A16-9AAC-9169AFF87338}
73.0967,30.6823,Govt Elementary College,,,Sahiwal City,,Punjab,{FCBC9DAF-B78C-4B74-8EA3-803028D925BF}
73.0967,31.0187,Topkiwala,,,Sumundri,Faisalabad,Punjab,{F66D1997-92DE-48D4-8087-3A8EC0E6AC07}
73.0967,31.9571,Hassan Goods Company,Sial Mor Ahmadnagar Road,,,,Punjab,{C4BD81AB-F5BF-4664-A809-E93F092D2438}
73.0968,31.4125,Dastgir Motorworkshop  East Canal Road,,,Faisalabad City,District Faisalabad,Punjab,{D97331F3-7970-4EF4-8417-40D7783AF8D4}
73.0968,31.4474,Millat Chowk,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{C867AA6D-11E7-4F1A-B255-8B7D5A38341F}
73.0968,32.3443,Chak Thaba,,,Bhalwal,Sargodha,Punjab,{BDA3DFBD-6A1E-4B32-8E0D-307B25CDB74B}
73.0968,33.5567,CNG Sadiq Impex,GT Road,,Rawalpindi City,District Rawalpindi,Punjab,{B845BBC3-9D6F-4CF4-BF5A-22FE160E33F2}
73.0968,33.7275,Central Board of Revenue,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{55615173-7E37-47E0-85FC-496F6BD81E44}
73.0969,30.665,District Court,,,Sahiwal City,,Punjab,{7AC43A5F-6807-48F1-8042-BD7C070DAECE}
73.0969,31.4312,Allied Bank Hijveri Town Chabban Road,,,Faisalabad City,District Faisalabad,Punjab,{20686B3F-C0FE-4A2D-B44F-E67E0AE1989E}
73.0969,31.4576,MC Girls High School  Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{3DF54130-690E-4341-855B-5608A24ADD1A}
73.0969,33.6059,Askari 9,,,Rawalpindi City,District Rawalpindi,Punjab,{130345BF-00DD-4FA3-B4FC-314B130E0E08}
73.097,30.6619,Jinnah Hall,,,Sahiwal City,,Punjab,{7D2E42CF-F146-4F00-A046-8A90161A762F}
73.097,31.4091,Saeed Ikram Jewlers Satiana Road,,,Faisalabad City,District Faisalabad,Punjab,{25DB1D5C-51B0-4E61-8A4F-3FCAAAC7E414}
73.097,33.7278,Judges Entry Gate of Supreme Court,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{E085AFC7-E53B-4966-A2D5-1D86713B86D7}
73.0971,31.3947,Police Station Batala Colony,,,Faisalabad City,District Faisalabad,Punjab,{D27D254B-DB69-406E-BC8A-AFC0BFEDCDD5}
73.0973,30.6635,DSP Office,,,Sahiwal City,District Sahiwal,Punjab,{7861FFC3-AD08-4F6D-A038-D78E616EC77C}
73.0973,31.4088,Rehman Jewlers Satiana Road,,,Faisalabad City,District Faisalabad,Punjab,{9452FB94-0D21-4163-AFEB-AA5DE17BE7EC}
73.0974,30.397,Chak 22 EB,,,Teshil Arifwala,District Pakpattan Sharif,Punjab,{5122FAA9-253C-481C-B97D-E499189BDE5D}
73.0974,31.3915,Mc HIgh School Peoples Colony,,,Faisalabad City,District Faisalabad,Punjab,{5A3034D7-010A-4EF9-BDC4-6559C7EA6707}
73.0974,31.3938,Gate Darul Uloom,,,Faisalabad City,District Faisalabad,Punjab,{99BC1EB6-8F6A-419B-8425-B7D311BC34C0}
73.0974,31.4492,Afzal Chowk,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{EBB55407-D700-4EDA-8928-87096BFE4B8E}
73.0974,33.3506,Khaderpur,,,Tehsil Rawalpindi,District Rawalpindi,Punjab,{9F1DA979-718B-47FA-8E51-FC1B93A7426B}
73.0974,33.7273,Supreme Court of Pakistan,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{2D89F991-E5E7-4ED3-9547-601BAEB5BE83}
73.0975,33.6039,Chak Lala Air Base,,,Rawalpindi City,District Rawalpindi,Punjab,{C789D9AB-284F-4C23-94D6-2EC66BC34AFA}
73.0976,32.7216,Takwen,,,Tehsil Choa Saidan Shah,District Chakwal,Punjab,{53CB6861-6A1D-4977-9075-D19EFDED2FA2}
73.0976,33.7265,Auditor General of Pakistan,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{277901E8-3785-47AE-9E56-9681B369D7DF}
73.0978,30.6483,Chohan Flying Coach,,,Sahiwal City,,Punjab,{9855F944-7B14-4303-A28F-D34A61A6E31A}
73.0978,31.4502,Habib Bank  Nurpur Branch  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{AE01720C-657F-4175-8179-545E6A0F1BC2}
73.0978,32.7461,Khajola Saloi,,,Tehsil Choa Saidan Shah,District Chakwal,Punjab,{8E8490C2-6E0C-460F-85A8-68B8F712D5EB}
73.0979,30.6478,Bahir Wala Adda,,,Sahiwal City,District Sahiwal,Punjab,{36859DF9-2DE8-43BF-A192-2DAFF0C07B9D}
73.0979,30.6622,Cricket Ground,,,Sahiwal City,,Punjab,{F2C7B216-D305-4447-995D-EF2BC53A4608}
73.0979,31.3945,Darul Uloom Faisal abad,,,Faisalabad City,District Faisalabad,Punjab,{E57979C1-07CF-4ADF-AB5C-FCE2DC24AA9F}
73.0979,33.7108,Margala Hotel,Shahrah-i-Kashmir,Sector H-6,Islamamabad City,Disttirct Islamamabad,Punjab,{8B3CBA24-2B22-48FC-9D4D-D0255AB0E007}
73.0979,33.7261,Federal Shariat Court,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{BC830869-45DF-4E39-8235-84CBD42D4E0E}
73.098,31.4324,Green Dots Schoool Chabban Road,,,Faisalabad City,District Faisalabad,Punjab,{4C506306-7010-4D76-A520-47ED411AFA3D}
73.098,31.4518,Jamia Masjid Al-Khair Aqsa Town,,,Faisalabad City,District Faisalabad,Punjab,{6FFDD166-744F-49C4-B651-F6EB18F5842B}
73.098,31.4568,Sabzi Bazar  Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{3A2131CB-C58C-48CD-82AD-E2A84476C643}
73.098,33.6354,Shakrial,,,Rawalpindi City,District Rawalpindi,Punjab,{5299775D-0556-4486-8227-3C5B7B6199FF}
73.098,33.732,Ewan-i-Sadar,,,Islamamabad City,Disttirct Islamamabad,Punjab,{28FC13A1-E764-4694-BCA1-161A58ADB190}
73.0981,30.6748,Sahiwal Club,,,Sahiwal City,District Sahiwal,Punjab,{FABCD754-45CB-4846-BE66-FC3917863DCC}
73.0981,31.4485,Amjad Motor & Rent a Car,,,Faisalabad City,District Faisalabad,Punjab,{9F4E83B0-581B-4BFF-9976-CE0D9E9209A2}
73.0981,31.6127,Aliabad,,,Faisalabad,Faisalabad,Punjab,{2D11F029-D880-4D69-9804-1E8A0F6D2CB4}
73.0981,31.6359,Bainala,,,Faisalabad,Faisalabad,Punjab,{BBEB3CEA-57E5-4D0A-BDC8-1021E4FA4ED5}
73.0982,31.4482,Khan Sherwani Workshop,,,Faisalabad City,District Faisalabad,Punjab,{70D9B152-433F-40B5-A673-0BD08DAC6F1E}
73.0982,31.4511,Waqas Motors  Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{1A9EA50A-2C86-47A7-87D7-5E865F9730B9}
73.0983,30.6597,Swimming Pool,,,Sahiwal City,,Punjab,{C4DB55F5-8E35-40D8-986E-698F9487A584}
73.0983,31.3924,Muhammadi Chowk Peoples Colony,,,Faisalabad City,District Faisalabad,Punjab,{BC3D60DE-7A39-4B83-B3F1-B5BBD08E9F60}
73.0983,31.3952,Govt. Sabri Sarajia HIgh School,,,Faisalabad City,District Faisalabad,Punjab,{3E30712B-44A2-4D79-B639-89849CFEA668}
73.0983,33.0647,Langah,,,Tehsil  Chakwal,District Chakwal,Punjab,{FB4FF70D-42ED-48C0-B5A5-6D5BC4EC65CA}
73.0984,30.1032,Sabuke,,,Teshil Arifwala,District Pakpattan Sharif,Punjab,{6C9C35C0-3367-4629-B70B-BEF069B62D4C}
73.0984,30.6609,Church,,,Sahiwal City,,Punjab,{E147E322-F0D6-4DA7-BF4B-E9387F56791F}
73.098473,31.785554,Dera Zaid Salara (Patraki),,,,Jhang,Punjab,{99D15071-2892-41F1-8628-8362030D2346}
73.0985,31.3926,Haidri Masjid Peoples Colony,,,Faisalabad City,District Faisalabad,Punjab,{B908369A-1022-4CE5-B164-C788DACD4417}
73.0985,31.4472,B.A Motors,Raja Road,,Faisalabad City,District Faisalabad,Punjab,{9E0B8B12-489F-4F8B-AE5F-08FE6618F02E}
73.0985,31.4564,Anees Book Depu Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{F2E4D40D-5230-494D-A4A2-6F43C3E827C2}
73.0985,31.4641,Mehr Chowk Green Town,,,Faisalabad City,District Faisalabad,Punjab,{851573A5-0FF9-448C-B722-40E3969A9109}
73.0985,31.9694,National Sugar MIlls,Lahore Sargodha Road,,Tehsil Kotmomin,Sargodha,Punjab,{ACDB9ACE-47D7-4620-8B18-5E969FB2AF96}
73.0986,30.6484,Baroon Laree Adda,,,Sahiwal City,,Punjab,{02DCED58-C0E6-4338-BB02-A2DEA9BDEBA6}
73.0986,32.5287,Sigh Bala,,,Bhalwal,Sargodha,Punjab,{B340EE38-6939-4D6A-ADE0-E80B4FE7DF5C}
73.0986,33.1503,Kak,,,Tehsil Gujar Khan,District Rawalpindi,Punjab,{20D9EE1E-86A1-44A0-8AFA-5F6ED54F5DA7}
73.0986,33.7252,Office of Election Commission,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{92B6CB8E-79F8-4E89-9DC1-89A33A59DECE}
73.0987,31.3938,MC Primary School Peoples Colony,,,Faisalabad City,District Faisalabad,Punjab,{2A1039B9-722E-4715-A116-E59B237CE0B4}
73.0987,31.4462,Ahmad Clinic Raja Road,Raja Road,,Faisalabad City,District Faisalabad,Punjab,{CFE8839F-58E4-4FD0-BF94-A3F9F273FC95}
73.0987,32.933,Jand Khan Zada,,,Tehsil  Chakwal,District Chakwal,Punjab,{CFE44046-0CA3-470C-ABF3-69CE2C713882}
73.0988,31.5552,Bridge M3,,,Faisalabad,District Faisalabad,Punjab,{CF9D768D-2505-4FA6-B36D-EDEEBBFD3961}
73.0988,33.7082,Margala,,Sector H-6,Islamamabad City," District Islamabad",Punjab,{AA3C3F22-2DD5-4887-BE4A-B3B47697B3A1}
73.0989,30.6638,Five Star Hotel,,,Sahiwal City,,Punjab,{2EC09B46-7D0A-4614-A4C2-E48F1A9B0091}
73.0989,31.4531,Famous Photo State,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{74BF343F-1325-4191-8B54-0008384286C7}
73.0989,31.4617,Masjid Faisal Green Town,,,Faisalabad City,District Faisalabad,Punjab,{C884328D-3367-4F03-A5C8-D97872AC6D43}
73.0989,33.4064,Chattha Hathial,,,Tehsil Rawalpindi,District Rawalpindi,Punjab,{A550BAFB-0360-4A1F-B3D1-439A5C970857}
73.099,31.6876,Abbaspur,,,,,Punjab,{3FE4EFC2-EA0F-4F44-8CDF-3198119B2D08}
73.099,33.5532,Punjab VAns Transport Terminal,GT Road,,,Rawalpindi,Punjab,{709D8701-00FF-44CB-B3F1-B425E8C39836}
73.099,33.7252,Prime Minister Sectriate,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{86CA4886-2F26-4AC4-B018-1117E25903E8}
73.0991,31.456,Hasan Medical Nurpur,,,Faisalabad City,District Faisalabad,Punjab,{2C6E90CA-20E3-40AD-B213-BB195EAD0AEC}
73.0992,31.4143,Lasani Car AC  East Canal Road,,,Faisalabad City,District Faisalabad,Punjab,{6BFA728D-2A81-4AFC-A4B2-FE2F970DABB1}
73.0992,31.4446,Swiss Tech College  Raja Road,Raja Road,,Faisalabad City,District Faisalabad,Punjab,{F54FD208-2E9C-4553-A7FB-93E776A13EEE}
73.0992,31.4539,Yusuf Pan Shop Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{B04C231D-0216-45C0-BD2D-EBBCD6CEC625}
73.0992,31.46,Noshahi General Store Usman Town,,,Faisalabad City,District Faisalabad,Punjab,{4FB04DCF-6E07-49C2-A6EA-C3E5917EB084}
73.0993,31.4412,Bhatti Chowk,,,Faisalabad City,District Faisalabad,Punjab,{DC7A15B3-4FB6-4BF0-B85C-1A7D315CC915}
73.0993,31.4442,Mother Care Hospital Raja Road,Raja Road,,Faisalabad City,District Faisalabad,Punjab,{48541031-8B09-4807-A48C-2AACDD86DCBC}
73.0993,33.7242,Pakistan Social Educational Centre,Constitution Avenue,,Islamamabad City,Disttirct Islamamabad,Punjab,{ED416192-563A-4087-A338-FE96B56CD258}
73.099378,31.770813,Raza Abad Town,pindi-bhatian chiniot road,,,Jhang,Punjab,{0970A93D-11EB-419B-8AFA-180314D22DF2}
73.0994,30.659,Press Club,,,Sahiwal City,,Punjab,{5DFCDF47-C606-4883-A4A1-E5582C3F2E31}
73.0994,31.4072,Bata Bazar Satiana Road,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{5A503135-52FD-4C02-A3DD-4EA5EC7F51CD}
73.0994,31.4338,Khadija Mehmood Trust Hospital  Chabban Road,,,Faisalabad City,District Faisalabad,Punjab,{3F172094-514A-44D1-9C00-33987BE0482C}
73.0996,31.4519,Masjid Taqwa Ashrafabad,,,Faisalabad City,District Faisalabad,Punjab,{3078D488-D387-40C0-B92A-C194E1505324}
73.0996,31.4556,Hasan Gift Centre Millat Road  Nurpur,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{CDC8579C-B1B5-4A35-91B7-F46FAC80D500}
73.099691,33.608836,PIA Aerospace Maintenance,",",",",Rawalpindi,",",",",{45DA8EAF-CC84-4AB3-B90E-0A339AC8723A}
73.0997,33.6053,PSO Shaheen,,,Rawalpindi City,District Rawalpindi,Punjab,{6FFCA9F0-BE00-4F7A-BD68-9E025AFD95C9}
73.0998,31.4068,Mughal Electronics Satiana Road,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{6CE0E18A-574E-4427-9535-C17B7BFD00F5}
73.0999,30.6621,Hockey Stadium,,,Sahiwal City,,Punjab,{527FA25C-0F8E-4818-8ADC-991F88BF7B18}
73.0999,31.4594,Faqir Hussain Medical Store Usman Town,,,Faisalabad City,District Faisalabad,Punjab,{96C7CBA5-80E6-4F64-8EBB-AF58217A0F2A}
73.0999,31.9688,PSO Sargodha Petrolium Near Sial Mor,Lahore Sargodha Road,,Tehsil Kotmomin,Sargodha,Punjab,{F8DD364C-E80B-4666-85E0-B7BA04315F55}
73.0999,33.6412,Nai Abadi Shakrial,,,Rawalpindi City,District Rawalpindi,Punjab,{52A0359E-FE19-4354-ADCB-7301E447CB2C}
73.1,31.4074,Awan Plaza  Peoples Colony No.1,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{F8CAC893-9187-4D29-9117-86D9FFA936EC}
73.1,31.4436,Mudassar Medical Company  Raja Road,Raja Road,,Faisalabad City,District Faisalabad,Punjab,{8E27B329-4C06-48FD-A389-96A56E92D7D7}
73.1,31.5426,Bath,,,Faisalabad,Faisalabad,Punjab,{C90A81C1-FF17-4CEE-8AC1-AAA04AA78B78}
73.1001,30.6484,Modern Flying Coach,,,Sahiwal City,District Sahiwal,Punjab,{B1006ABB-C236-42E8-B359-258DC4124BD9}
73.1001,33.6057,Islamabad Airport (IN Gate),,,Rawalpindi City,District Rawalpindi,Punjab,{1B0EC351-7776-4ED1-996D-9F9DB57930C1}
73.1001,33.6063,Islamabad Airport (Out Gate),,,Rawalpindi City,District Rawalpindi,Punjab,{540EB1A3-D003-4172-9E66-8F93DBF14350}
73.1002,31.4568,Land Mark Estate Advisor Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{7D0D2886-A7E5-40F4-BA99-461F9968C7E9}
73.1002,32.0432,Kot Miana,,,Kotmomin,Sargodha,Punjab,{782B4204-46BC-4846-B3A0-3B6305922785}
73.1003,30.6604,Zafar Ali Stadium,,,Sahiwal City,,Punjab,{D19BAD90-64C8-4A6A-86B7-EA3B03628C7B}
73.1003,31.4084,Supports Board of Punjab  Peoples Colony No.1,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{AF4775AD-67B1-4CBF-B9B7-FD1C3CC5385E}
73.1003,31.4421,Jamia Masjid Gulsitan Mustafa,,,Faisalabad City,District Faisalabad,Punjab,{668B1069-5924-4B84-833A-CDC689CFCB41}
73.1003,31.4471,Mian Chowk Tahir Road,Tahir Road,,Faisalabad City,District Faisalabad,Punjab,{2314EE75-7FDA-46F5-BAD1-C8C0DC7BA1FF}
73.100379,31.766019,Kolian Colony,,,,Jhang,Punjab,{3C6A81B5-015D-4CE1-B726-23DF02471BB6}
73.1004,30.6646,Govt. College of Commerce,,,Sahiwal City,,Punjab,{7E166A42-217C-449D-B87B-E2C3D40D3CFF}
73.1004,31.3977,Kafe Arshid,,,Faisalabad City,District Faisalabad,Punjab,{2D4ACEBC-03D0-4CCB-BD86-D4F37C2DF58C}
73.1004,31.4346,Zeshan Rent a Car  Chabban Road,,,Faisalabad City,District Faisalabad,Punjab,{D5C9357D-51D6-4CD3-A652-36F71ED9360B}
73.100405,33.607891,Benazir Bhutto International Airport," ",Chaklala,Rawalpindi,",",",",{37E359F5-2B8F-4462-A593-DD4CCA9BBBA1}
73.1005,30.6466,Mintgomri Sweets,,,Sahiwal City,,Punjab,{F3E8D3AD-7F88-4EF9-AE4C-AB9C7E29E103}
73.1005,31.3982,Water Tanky,,,Faisalabad City,District Faisalabad,Punjab,{0AF3760B-9B42-436A-94C8-8C26F4345E61}
73.1006,31.4082,Khan Motors  Peoples Colony No.1,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{E78D5866-4365-4C4F-9580-0A111E512B4C}
73.1007,31.4483,MCB Haji Abad Sheikhupura Road,,,Faisalabad City,District Faisalabad,Punjab,{A30731B1-B15E-4EEF-881C-C84055914CA1}
73.1007,31.4625,White Rose School Green Town,,,Faisalabad City,District Faisalabad,Punjab,{BBB8D057-087A-4853-9D3D-E86EED23FC31}
73.1008,30.661,Ideal College,,,Sahiwal City,District Sahiwal,Punjab,{1E631365-71E3-452D-9D0E-2366836083F8}
73.1008,31.9607,National Sugar Mills Officer Gate,Sial Mor Ahmadnagar Road,,,,Punjab,{F0B76B60-F1FC-4D47-9D3F-477992525FBC}
73.1009,30.6538,Railway Workshop,,,Sahiwal City,,Punjab,{A25F2CB0-0223-49E9-B4A9-AB09E725DD74}
73.1009,30.6546,Railway Station Sahiwal City,,,Sahiwal City,,Punjab,{2946DC9C-A5D5-47BD-B838-824B64547B8F}
73.1009,31.4089,MC Girsl High School  Peoples Colony No.1,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{39537C75-57C2-42F6-B32D-01FA3FC2C1A1}
73.1009,31.4587,Al-Madina Sanitary Millat Town,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{ECAC180B-6607-43DA-A433-6A366C583FF1}
73.1009,33.7356,P.M. House,,,Islamamabad City,Disttirct Islamamabad,Punjab,{BE1E6E59-25F2-43C7-BA04-EE8C04C75616}
73.101,29.4302,Chak 162-6R,,,Tehsil Haroonabad,District Bahahwalnagar,Punjab,{00708BE7-E2F0-4531-B964-1FB3D95B4012}
73.101008,35.139682,Pathan City,"Karakoram Highway, N-35",,,,NWFP,{A748B014-5CD7-41C6-BCBC-CB71D165F2E0}
73.1011,31.4059,DHL Office Satiana Road,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{F92A37E7-03DB-4EDF-B1E0-195CD4E25BDB}
73.1011,31.4103,Madrisa Tafhimul Quran  Peoples Colony No.1,,Peoples Colony No.1,Faisalabad City,District Faisalabad,Punjab,{D56019AA-311B-44E3-B659-034EB1F684BE}
73.1012,30.6828,Rehmatul-lil-Almeen Block DHQ,,,Sahiwal City,,Punjab,{FE9CCA53-93F2-4E19-9A1C-2B3BCEA24F80}
73.1012,31.4158,Waris Shah Law College  East Canal Road,,,Faisalabad City,District Faisalabad,Punjab,{368D6C37-5B1D-47B4-B1EE-D299F53E48F9}
73.1012,31.4597,Nagina Motor Work Shop Millat Road,Millat Road,,Faisalabad City,District Faisalabad,Punjab,{5B4278BA-582E-4E09-9990-15730305A7C5}
73.1013,30.819,Akbar Shah,,,Tehsil Sahiwal,District Sahiwal,Punjab,{0207015B-805B-4D65-B72E-3269E86500C9}
73.1015,30.6779,Mandi Moeshian Maila,,,Sahiwal City,,Punjab,{9C4112CE-36C7-4DE7-AE98-7375FBE5155F}
73.1016,31.3992,Masjid Aqsa Batala Colony,,,Faisalabad City,District Faisalabad,Punjab,{D9A5FA33-91AE-4AAA-B242-FDCF2E3D936B}
73.1016,33.3609,Jabbar Darwesh,,,Tehsil Rawalpindi,District Rawalpindi,Punjab,{898B0261-95ED-4662-BA2C-42BDF63AAD4A}
73.1016,33.5488,Hamrahi Travel,GT Road,,,Rawalpindi,Punjab,{950E1BCF-1E14-4434-A11A-362C00B6DD9B}
